Rate,Log[L]
4.070060804522912,-1296.429709243179
3.544323596544237,-1402.529897938529
2.020422047647566,-1217.379803857792
47.05978118486038,-18.02182669455862
6.11063567153691,-44.0249178526805
1.820466030296959,-1361.576859623021
1.124054698873697,-1021.951380899556
1.949435732980189,-1399.814293722466
1.247334557721581,-1084.196589523958
1.87175552788297,-68.18751419336785
1.683814089035407,-1110.346016616773
3.306715361238097,-1391.334903703316
4.636898383748377,-1343.544255220312
4.846664200880862,-1158.765748611035
3.392884814876477,-904.179650638295
3.274799984067434,-729.591425335698
3.724389059783247,-544.4350652541341
4.061016705122165,-325.658043385799
4.657735420544275,-205.0998009515089
5.926328897950914,-176.2444193549586
4.830844535663949,-157.9132254441256
4.912458049345082,-160.8125003448553
2.333751476571026,-136.1440607590122
0.5935299786743911,-144.7055931098667
3.961064069281494,-1343.970435823537
3.055541138502219,-1323.385883344012
1.66480970450018,-1040.018122832629
2.137188499984797,-1434.140157773863
1.953405197490783,-1362.840140672248
1.756553261431535,-1293.371210970847
0.2096533281531109,-294.5089552699412
0.3430646206626337,-441.8743533817026
0.9494089302879792,-972.9077053782364
0.1419741402528661,-225.0154671445705
0.03398112498384926,-62.95829806915623
0.03763042448350105,-68.27866416346031
0.4214391865591409,-510.0865327068331
0.8639260524255876,-877.5363422964082
0.01875828054094347,-38.26231207453141
0.1412085164267641,-213.6353979706341
0.1382332570840231,-206.2198254379859
0.07624563743036154,-126.5370980302917
0.09921422881852043,-152.9883329307406
0.1002211633999142,-158.6089903628888
0.106662151454732,-174.9513975000468
0.2234094673159291,-325.0724697111646
0.04143711516770711,-72.58233645257971
0.1452837251745262,-225.4295760980856
0.02625921705330231,-49.98548389869823
0.1216032897196684,-195.7515436951489
0.5526032618751128,-645.2198117995548
0.8455711302223876,-892.7087513760474
0.2962065225498368,-398.5312666425277
0.3964361946153698,-501.0648571714594
0.1181687995126987,-177.2466981018562
0.607149325679222,-686.6232432844993
0.447505503977536,-540.9982179251346
0.6692414872849074,-722.8183786827128
6.603466454656879,-11.30191895289746
1.066392389653403,-1041.809991135722
0.2433515440715096,-222.5877757625881
0.02250981771557042,-41.55912120106943
0.9319613060737403,-968.0974343568021
0.7108096098580453,-781.9269382938589
0.09085913634166305,-150.753862175732
1.458797920640145,-1289.209994722256
0.2500673718155131,-375.5646076745215
0.06793256459892436,-115.5177577950039
1.526984418635879,-1312.879511735504
1.953189373357104,-1495.012472204335
3.075450999132047,-1743.045197106425
2.287354622636963,-1568.323941615719
1.093304579957139,-1080.451143055213
0.5521483645290323,-647.6689716384146
1.172034536513063,-1097.015709321367
1.253223408821151,-1136.60236776841
1.477392516353891,-1231.75169257984
0.4810324261040215,-582.6676657265849
0.2315436808180356,-321.1456291187845
0.9387630422602399,-923.5681586973395
0.04506217575338517,-78.9260058816628
0.6608080638135155,-764.9562391736516
0.02248794971891357,-41.01006653951806
0.6007370215638912,-692.3732317287086
0.3772293292229491,-516.9176872485544
1.896872522890988,-1484.194329202011
2.146199103167965,-1549.203467976104
2.406511278793448,-1606.392135466799
1.890509432906128,-1441.603862266337
0.834331531670334,-863.684180902282
0.04122671590495605,-77.36868655057529
0.007451195371076851,-17.46556452958362
0.01118956168151179,-23.40446371253125
0.04888969078180058,-89.59512165746358
0.8058427775163263,-845.2456105260976
1.936416687083099,-1482.526713639869
2.015145561452125,-1475.336436689731
1.764623311649135,-1429.470933472286
1.844390109913051,-1498.810419795455
0.67118215265259,-793.7228758257714
0.8918373637894612,-884.6429880556674
0.07146960545607786,-127.5563768242057
0.03367854693321062,-62.39363433006369
0.01493139581768197,-29.05524986970451
0.226952680607246,-336.1242650232393
0.7320382622885171,-779.5442513128057
0.24352062500397,-332.9636678515678
0.65751611533871,-743.314529181327
0.9579533038902768,-943.8899880939447
1.132656224591469,-1061.750185435914
0.1713207906874644,-268.0562559304605
0.05628441195550418,-105.6623798473361
0.9691762742488663,-998.5251672033058
1.556664908889993,-1032.634081208164
1.581395067394899,-942.9772432910007
2.10780613917508,-961.4791525307505
2.796952753575383,-201.7131798704789
1.552466739371627,-826.5076055242323
2.674031416406637,-1038.217344864181
3.943100229710392,-1160.918189704432
3.624111357162078,-1131.557499050082
4.818278212038753,-1176.010427971118
1.508426891946867e-16,-1.386294361119891
4.737990541315404,-1159.800313873396
5.580869501424272,-1056.902628512764
1.720244804774212,-37.81575666213261
3.394732015446732,-1836.913365868089
3.260577477177571,-175.122343131275
2.597571591958894,-1611.642837748906
1.069379136155037,-1028.335408682965
0.03031608963680778,-8.377420118653987
1.143529377925283,-1061.973032326148
1.517104187431439,-1273.798408117741
1.331754529536847,-1233.596581158189
0.8544083292551763,-882.193593046456
1.770020221585168,-151.4442375342386
0.8298443215132297,-872.4898998478739
2.44571139257967,-1563.466948491075
3.047919020268157,-1784.038536842984
4.538143372292824,-1021.446328342538
3.636264828244562,-1072.045998546486
5.223580929545322,-6.43174940080358
43.46770292953374,-2.772588722239738
4.521753767946958,-1157.684001310284
3.272290408574055,-1101.865161325768
3.465395894966915,-1118.807341980242
2.543636938524773,-1032.26116264917
1.662478937628677,-837.5369702768276
1.583639448200044,-801.6142685423667
1.284673719309725,-1124.177868372779
0.0522961719506332,-92.54592039644717
0.07892668211236083,-131.05362334925
0.07123493660206792,-121.4600314591728
1.235868648396973,-93.65218890597843
0.4676527085135047,-565.3772055259053
2.294890490643624,-1571.077722185394
2.71240552894445,-1111.446328155644
0.9619326580368507,-439.4867135284212
0.8263322221141671,-367.7810208888674
0.2631790528139952,-4.532617648146015
0.9905703123638669,-350.3568168030375
0.5649680174869804,-147.8238885724715
0.6493014525258517,-101.4714518631893
2.048299746978718,-458.7564623937186
0.4218033575010008,-45.76125301356245
1.213279599187845,-301.4022727142374
2.240334891525523,-221.8646224599973
1.901870711246953,-79.72868142409044
1.395251276457834,-1223.327739199157
1.559314600269973,-1293.560937462452
2.010767459414435,-1475.827112387897
1.551281112630124,-1232.158307115224
1.786017675839995,-64.69842987562777
2.400823341475184,-82.6226603140437
2.550974515533354,-230.6743263748874
1.031086436579792,-265.6252525070477
2.403981189597119,-488.71556471708
0.8993230519679719,-333.5186071039239
0.7105017694351403,-340.0773005658554
0.8525674489771751,-418.5225354175382
2.465062998123164,-1071.781510141207
2.145034957108745,-1507.403932622191
1.042184222540643,-1029.466500782709
0.3908517464431666,-506.7052292631022
0.5851381780447565,-687.2408614519758
1.05747101538228,-1065.862761687606
2.360720631806684,-1617.367742880973
2.997279791931271,-1747.642011975872
2.276700743787443,-1611.291815719904
1.499913763378818,-1323.785967550423
0.05227845774254539,-94.91514421561922
0.0671858360242536,-127.0968627456293
0.6355228510311208,-716.5349797211015
0.6646076822024134,-758.0934183961122
0.9110020092845013,-964.7069969827119
0.6376385453406214,-780.1363204394895
0.6580020795173819,-727.0435749336972
0.513518157664272,-607.9176058800697
0.5582648882938511,-676.4748427422743
0.3227460360844479,-438.6514412587146
0.3919843047381492,-500.455979084054
0.2706236868318102,-381.3530885503364
0.8855233538052699,-885.4511923800914
0.8830770688764006,-937.8439394116899
1.085766428038786,-1095.397405320577
0.5227315409063632,-614.0573811919807
0.01112768995466618,-24.4871452939343
0.01113113174308763,-23.43200424765426
0.203030666198748,-300.5912886215556
0.007411938860761008,-18.21651281279755
0.01489002493714526,-33.12083168899706
0.6586865273955614,-774.7333887089899
0.09788622801426231,-158.3022235639727
1.151557815825857,-1104.63967697855
0.01115312951075997,-23.12154248705986
0.2168394597410637,-335.0101173138519
0.196840524557559,-317.0351387556961
0.007416458863411571,-16.44597754175369
0.04112329977141013,-78.22670331913467
0.5241521268856673,-670.3528414450516
0.8832392367092143,-941.9852333922603
1.606515109770787,-1395.449974663628
0.1399451456377699,-223.4031779771914
0.1013625935447107,-179.6966687256306
0.0409716216772916,-78.76837830701982
0.1086836600902778,-193.9921582662222
0.1237759897832568,-218.9665942164389
2.272584420281053,-1623.385686005138
0.6760911787773487,-785.632125443015
0.03356946650887839,-66.70913269902867
0.1281601749682113,-205.671011282581
1.58579753558479,-1409.15879760857
1.517418230275084,-1367.5954607942
0.1015026454918225,-174.4398166448129
0.04475112800681815,-83.27811499611302
0.01855612913425692,-37.09202129475509
0.1928224302153134,-313.6253846866776
0.2090246774496758,-328.5927722457165
0.1051380059485819,-172.0658324489935
0.5898349649129704,-712.3212162457542
0.04094523547284182,-75.65231495561207
2.143139491899262,-1577.337126747252
0.6910478243926432,-832.467865693485
0.8575903319993773,-872.5049091477728
0.1437895109430269,-231.4743838008138
0.01483921465032656,-29.29449290541103
0.1913549263927184,-290.466375938786
0.3338583568101729,-458.1583039199204
1.06314678029243,-1087.720719040148
0.8475332311002983,-916.4353413210906
0.007393734511838726,-18.20499940820281
0.05204840139353301,-100.5552663049734
0.2585581607167103,-372.7873938259842
0.1674222444254796,-248.2677721707097
0.354243167105293,-466.3726339541915
0.01481180480889061,-31.5739912275496
0.4804190578143272,-594.1966712349033
0.6317183784413494,-694.4383056144256
0.4820906757023297,-591.7029991754503
0.03340930045574646,-64.4262501567196
0.1124269045879553,-190.6925968838964
0.07506534315355441,-136.6781377449171
0.05588747246334577,-99.76508176380382
0.03341220143426182,-64.3896889316991
0.02597393739505691,-49.35890872724148
0.3280297455497388,-430.3039054070337
0.5908533413657733,-666.1846350131309
0.7602979841346686,-831.726110277667
0.2055696890378166,-301.6048802668076
0.67846822163342,-729.3051921966264
0.9959900423534467,-994.8673007864753
0.01850725772367344,-38.16440615071078
0.3587980899781202,-474.9973447668065
0.1668806354614865,-243.8747531405781
0.3258429577190053,-440.0586711660541
0.105358503812645,-173.5821149623616
0.06393853892115545,-110.8641389897951
0.07103784607475425,-121.7298396075719
0.08258807462425753,-143.3387103832656
0.5935040833853693,-680.9792871006483
0.2891246530171152,-398.3185850227606
0.05956829774707065,-101.5089738169372
0.1827288733326071,-271.4511951517954
0.9254457386845447,-944.6528362980248
0.04450453784604497,-85.53570130992304
0.05217209852535967,-91.48873533340769
1.508426891946867e-16,-1.386294361119894
0.02590074292758846,-55.09476771145782
0.1053688737914918,-175.2114245914069
0.06696802870617592,-122.5365982896309
0.003691817321147771,-9.752886472217796
0.4058927958594885,-496.0286076659359
0.007395310579494361,-17.97700115499423
0.0937283278183703,-159.0156263045843
0.0746142490710236,-131.9376039871277
0.0259133290287531,-51.86372478986669
0.9219545829210923,-939.7499293009091
0.1821969570345353,-276.764208681196
0.06324993732312525,-108.0267830737507
0.3009384163523001,-407.6782219588496
0.466167745664013,-567.2615175700909
0.01847282907671126,-38.43051000494901
0.02962828756655378,-60.17775200450464
0.1435220849705979,-224.5472982536491
0.08577371758712796,-147.5506659191612
0.02964848052971276,-55.93495874278318
0.02218429910539741,-44.16611088341034
0.02957470736133479,-61.20480041554661
0.04073726116171825,-82.29563142365016
0.003687802769608851,-9.593747337055277
0.007375871347152856,-17.13677176174814
0.08574855220697984,-147.5573816566117
0.1787098427635896,-261.5444134654906
0.06711726037225578,-124.9426676120862
0.007380710341950108,-17.11344866804539
0.007379109480223719,-17.82284977154065
0.08219978376946764,-142.3392463644698
0.01475062865769104,-32.79918650342353
0.01475866403069895,-30.9735700830106
0.007365169153502849,-16.63578120332311
0.02583245746730092,-52.37415911635171
0.1245692194211898,-200.3168528599596
0.3352915310113394,-437.9983427002605
0.3095651284220095,-406.9412956698549
0.09731206190692354,-160.3475579026307
0.007371463894917924,-16.45814448775255
0.08936322476495813,-156.6609817579544
0.01845549558533786,-39.55660926210726
0.05220924089424266,-96.6241208496352
0.7702064398396842,-812.148074377342
0.0935865963103033,-159.3340233914341
0.007374932506070115,-16.71161636508231
0.333570960939527,-439.7278816114527
0.3836041779719545,-502.5838268556045
0.6672445457918498,-732.403810140099
0.01845192822814824,-39.45430672635793
0.007372006706941642,-18.12042818161503
0.03329401567718045,-68.17922400424007
0.01106233536588234,-27.24608464040939
0.03703254780510005,-69.79405573218656
0.1468047988565358,-227.6134041847307
0.8242259508904881,-856.1275264132653
0.9808924810327557,-1040.813365545172
0.07444778119408621,-129.9093787956267
1.514086401655425,-1406.357582536994
0.1809332752457274,-298.5179409609781
0.05563447613328018,-103.6397288662972
0.9431738370340026,-1022.868145384885
0.821411570484971,-853.5436026914304
0.1430181502886167,-222.4127085222462
0.07091809185209605,-129.7918903874546
0.01477509416155747,-29.65207111635648
0.01106629027831743,-23.98284510933951
0.6876757663433013,-745.6572573831761
0.3878159272624736,-503.6329123532937
0.3416215066514454,-457.5006386202215
0.1129506424632619,-181.9190886930758
0.007373069579336106,-17.35557408089083
0.07462333554710715,-133.8496932372841
0.6592249795760307,-768.7906903569444
0.003685842570555846,-9.715947147619062
0.3298740582554656,-441.8078099915188
0.4315892516549059,-552.7012114594887
0.09719468629171138,-162.1985238404794
0.1429075158500439,-219.3198250724483
0.1158771103341878,-193.1588259211981
0.08959176047788178,-148.278015251525
0.02962343818294389,-58.18399633639777
0.003690285094117536,-9.714742361130163
0.02217712728230221,-44.31494176945746
1.156601962217117,-1076.729165328761
0.7869937458852363,-845.2564876530516
0.6880511224866513,-768.83088278335
0.124564797605432,-201.8867566987939
0.008270865028508887,-16.34960149483261
1.340776922590669,-1060.833800130002
0.05406210118627165,-91.40962139552073
0.03701998600505645,-63.06242068865554
0.5343971066165433,-647.1589451507278
0.3062352323823161,-412.4286749108315
0.4169776932660691,-499.073903029785
0.8503216202101747,-799.5845916486837
0.684780941558795,-723.9584492164787
0.3903524531644486,-43.65599069362499
0.6253297786850061,-742.5632154733005
0.3598910503401482,-479.7493233661128
0.8578934504730164,-902.4020396270661
0.2217068668896355,-307.5286140712212
0.1124442771263964,-169.6375887722717
0.8426415990185875,-802.7016773924698
0.467117381739004,-547.1669396774149
0.7291300774593851,-787.0494001226895
0.1085721040575229,-183.3827167665519
0.008184646769561281,-17.90212061469164
0.01647650960736949,-35.15466521451228
0.1515541404652286,-239.7051438472158
1.508426891946867e-16,-1.386294361119894
0.6675875312250902,-752.1800526304681
0.7957403533612855,-850.234128170337
1.086842259253133,-1030.739409716165
0.04078256272143155,-74.03835991509435
0.4399625806804113,-1.38629436111989
0.04830230109053372,-86.31579746305019
0.2536734595386084,-351.1485689147519
0.040922170050859,-74.46893727132333
0.4619498947858984,-582.4468689418694
1.42830357285395,-1209.591798402626
1.281473533835903,-1160.856829766531
2.199091463113395,-1543.586284331896
2.530806916344897,-1615.903005030757
0.8856962743572772,-939.5370848162473
0.7272213199073257,-818.985499811904
0.3936213320781583,-521.5922723026821
0.1097980990883253,-168.2215542290644
1.024092359332381,-907.7198905401481
0.4230247745125916,-456.5948442563883
0.03845013921229053,-63.24100350088693
0.1489912240147679,-141.6208361940112
2.193049088101828,-396.3758575718819
1.652719914265474,-692.282060140584
2.559794058622088,-863.1853508551607
2.75710141533473,-964.4715153757346
4.179687072463124,-1018.149347029796
4.719088836284649,-1045.135697108624
5.468925053922452,-1064.018601046873
5.231091042471988,-1028.123384519995
3.691697300182982,-936.7422308306334
3.838096199739902,-739.4084510465213
2.017712963006857,-550.9127608197923
1.888305877152309,-821.4332943348514
1.471511019505881,-1254.360224918596
0.8637286593108088,-904.617472649355
1.024178662995846,-1023.204470505404
1.229549544458355,-873.7849092200697
0.6445546649401755,-390.0496873109513
2.521563822394739,-738.7132844932642
2.269381080365024,-578.2578481358154
4.59154116444809,-773.6275812521262
4.04929878350374,-964.8569440350335
4.98686981597473,-1013.828248789789
4.993905348449374,-1055.842663416672
4.917929371516606,-1049.120023529911
3.837376189705335,-1034.067858357359
2.979675783837199,-981.0395316881275
3.374304085954838,-939.7251597484623
2.015140484934876,-806.1775221288826
0.2154802093683745,-274.1920313441911
0.01702427450547137,-28.58667161080139
0.03863641706126956,-69.16287169936111
0.403625363230427,-442.589691893982
0.6490915205442395,-629.5192879222037
0.1805590548536551,-240.4554089175107
0.117625469944899,-168.6490663498703
0.1559563904279011,-236.6968473491628
0.7004264268801677,-805.6853177880057
0.9713585791921978,-1015.800515272952
2.400640152350239,-1601.260957857114
2.230377483409228,-1544.815239879685
1.453145984342515,-1240.861204456244
1.434822769081285,-1180.255526534004
0.5018610297055276,-619.6561014387613
0.02966342554818052,-58.60525909918738
0.3009920478781408,-417.3412893022833
0.5667353343833658,-659.5114960751355
0.09369430933866998,-173.1033707918797
1.508426891946867e-16,-1.386294361119894
0.02958823428221241,-61.43501000409013
0.5802893495337513,-690.7986314386915
0.6211508249610941,-703.2169170697911
0.4106419100972324,-525.2401005483179
0.1993221669354451,-293.8366524907583
0.06617938667506276,-10.34779792806125
0.07061062596290102,-123.8947757422608
0.06690102913708479,-114.8792134651393
0.07059546973209317,-125.9779041141138
0.2546570901391821,-329.8599043924356
0.003671112324530423,-9.598282939409955
0.003671112324530423,-9.598282939409955
0.2119125086692956,-308.240996815885
0.5616396759006007,-73.10209251571683
0.09337744379172883,-161.0829672310434
0.4288079195902031,-527.9626266700087
0.2282744106477235,-330.6645126663859
0.0146832977477957,-33.26075069626248
0.007357866460327583,-16.54031852624738
1.508426891946867e-16,-1.386294361119894
0.01101686630532655,-28.88098309967224
1.508426891946867e-16,-1.386294361119894
1.508426891946867e-16,-1.386294361119894
1.508426891946867e-16,-1.386294361119894
0.02204863431904598,-46.09788829590991
0.01835958512638793,-39.89115413149945
0.007332392293228955,-19.82634555262058
0.06291084229591021,-112.239803131017
0.08547046481646536,-145.6071658032662
0.02573753889379474,-52.31914145372671
1.508426891946867e-16,-1.386294361119894
0.003666393449980365,-10.2825324401592
0.003664854937368609,-10.28295208346739
0.01100689184600671,-25.51408608335781
0.05538650775304123,-104.2746451114129
1.508426891946867e-16,-1.386294361119894
0.4030518093165921,-500.8712265132233
0.02574385777423343,-51.6852103746847
0.007342288870878351,-18.2468600848959
0.220487724693398,-320.9928627278604
0.4073835952130873,-510.046528221117
0.2163266845306707,-324.8754203201996
0.2081417954295613,-302.2422030342817
0.1899147643854117,-287.3995145144836
0.4266931682589312,-537.2228959326135
0.5982516627151996,-685.5381482321966
0.5584622163127201,-671.7166355938984
0.02203857794966997,-50.82957555984999
1.261125001547278,-1217.556077618596
0.007332672278120387,-18.13505879573854
0.05931555415501949,-112.7532341388044
0.02580249360524377,-55.01640251691234
0.06674407875086973,-122.5890841426904
0.02206681117804407,-48.34675183252097
0.03318420155673453,-65.97466720272601
0.3558549518963177,-477.3132108709257
0.3145560570798589,-432.9694931611417
0.1504267836568865,-249.3968237472491
0.01468812128196997,-34.56827196707471
0.1273788119824826,-222.7136443908314
0.126990559286787,-211.8544651232413
0.09327338473620649,-158.9808701410818
0.7329870120297701,-816.6217414481602
0.01100149245649701,-26.97302369355124
0.6918354990755018,-792.7809412256881
0.003665170204565893,-13.22877983369986
0.4318732704476907,-548.0568007139926
1.508426891946867e-16,-1.386294361119894
0.02940494298110812,-58.54292692374834
0.01467349140766408,-34.60959565085099
1.508426891946867e-16,-1.386294361119894
0.1312300289849281,-213.036026305249
0.07809371174194027,-136.4424861434717
1.508426891946867e-16,-1.386294361119894
0.003663856755197779,-10.22448712627559
0.03309457334643057,-66.98379597150102
1.508426891946867e-16,-1.386294361119894
0.02575163752950374,-52.72745258391272
0.9400691089444463,-948.3634147212845
0.03683264047084083,-72.29317513695962
0.6268687423746917,-728.3530998667245
0.9042288615905867,-916.0952037964382
0.6578312917609132,-739.7330388243716
0.06660288193515744,-115.948949995343
0.5422815534423603,-666.1146333261859
0.007330525002574938,-18.44266653848645
0.007327103592175204,-18.79253899630478
0.05909977914672839,-113.104286003465
0.7812559078325724,-854.9037777222542
0.198993231168464,-301.0508168046889
0.440011538641148,-1.38629436111989
0.5375140340626687,-1.386294361119889
0.4400365525743332,-1.38629436111989
0.440011538641148,-1.38629436111989
37.52006255348471,-2.772588722239758
0.108089004189313,-172.3499336219924
1.838660128004796,-1412.75940053587
2.394480634421833,-1696.079401745013
2.996084574218244,-1845.490801505582
3.197236843813066,-1813.36816833029
2.266997235332074,-1573.638640725472
1.215368794833571,-1161.613849765694
0.5183392887263965,-660.1117977768562
0.3261863315996581,-431.5651137691551
0.05168080704210265,-96.64364450577166
0.1871071243380432,-312.3961765141192
0.847792548878322,-917.5301333932962
1.709230169192587,-1361.418818581388
0.854731030786805,-863.7298380227915
1.898892213985834,-1462.35907627192
1.231530423198913,-1130.072355330326
0.1997480450840714,-292.8002865637497
0.06265302860284654,-119.8508121420185
0.6199770896716001,-708.7008461945551
0.1227069563782546,-201.4980438656254
0.01099176582864686,-26.76482183510568
1.508426891946867e-16,-1.386294361119894
1.290337046104063,-1200.682098250536
1.145629571575651,-1072.091642919528
1.080885365846164,-1054.201195335184
1.322318813852425,-1184.617448143473
2.485590988476421,-1650.372814337683
1.681559311089735,-1322.255641260908
1.259504332722222,-1181.271742384196
0.07415578091612025,-129.4547366373681
0.02203041155886602,-45.45988852453853
0.1729579459033756,-275.515476804378
1.433393587756999,-1305.304906209383
0.01466628478564461,-33.73998173847633
0.02202801725008662,-43.20158006667995
0.08538279686283179,-144.1126103979829
1.610391775766231,-1343.985770863726
1.986835447488931,-1469.734119707244
2.11937862603839,-1526.833903257035
1.196786572938409,-1104.963994246071
1.011521576158622,-1011.065132416235
1.113831239781226,-1036.631526981508
1.326294803825208,-1179.671689944803
1.965443998295782,-1356.285496035665
0.8152315064822804,-53.26522890627461
1.248036618438626,-1149.606567458353
0.1957316561418718,-305.2918110529911
0.1837688185381484,-288.487302624581
1.564926236478703,-1270.547281716884
1.387481198286983,-1211.389050583518
1.294573430094054,-1171.842089962844
1.673970483461412,-1333.660436265658
0.805480267429371,-885.9306236426647
0.2018186980286424,-330.3980467389187
1.019047634223862,-1025.354791362523
0.0109654797721444,-26.63558264807091
0.03303473963617182,-66.35821915098353
0.2695790613538818,-380.9477036261081
0.8009877907744031,-851.6217646290102
2.518813803156793,-1653.563280056089
3.458938425277318,-1852.226695088609
3.496352857321833,-1916.682977533367
2.415410960073678,-1685.001365602766
1.966852030688452,-1485.235601500056
0.1273200418592077,-200.7573753571855
1.508426891946867e-16,-1.386294361119894
1.448714299517715,-1295.522012910731
1.508426891946867e-16,-1.386294361119894
0.1041892763539313,-169.8126275910889
0.3170860809288584,-455.3310677649942
0.7224552444390951,-779.71843501798
2.331544336088379,-1606.459379829924
1.491268414112898,-1270.592916471454
1.171029027904185,-1091.791495334906
0.7946074565418825,-863.2382636791103
1.234627228579436,-1161.008201855686
0.2359754924191227,-337.8632559929849
0.1152703253175598,-191.0996089650273
0.3794317209284917,-495.6141568967528
0.1569440025643981,-256.8630873673578
0.09608741051967939,-168.3190404983122
1.275824501809969,-1136.65892675786
1.552662345346741,-1289.795891053215
1.049324114277817,-1017.391188790312
0.7685122455716822,-832.2742667360985
1.100620384923294,-1058.890371669629
0.2913476269504215,-429.7273018597528
0.00731178742960783,-17.27213616597572
0.02198493424960393,-44.21678411850193
1.508426891946867e-16,-1.386294361119894
0.2820445830974016,-399.0095545793864
0.3010479830319936,-411.7560122136733
0.7257474473115747,-791.0012516775161
0.4343964460391778,-527.7092332982201
1.214783541030478,-1118.714110856582
0.735657027009781,-826.1908349868623
0.08873944327575684,-156.3069850962678
0.1152540297752182,-190.0445913557593
1.508426891946867e-16,-1.386294361119894
0.1612532292619796,-234.1346462642572
1.508426891946867e-16,-1.386294361119894
0.03671082879908794,-70.83152671083587
0.2834663017842742,-393.5433402780574
0.2049637008965931,-309.3340544540829
0.01096701891361219,-26.08335355025432
0.01096962737195391,-26.82929484594668
0.1344432332603237,-221.084530319183
0.1838093307361117,-304.4150527792747
0.05895215796480489,-109.3119799974787
1.508426891946867e-16,-1.386294361119894
0.01097451201043799,-25.48097680905302
0.2117142059425964,-317.8944330236586
0.1037366468706719,-173.7843254778873
0.2899395339684296,-415.5428159985411
0.1841672178014457,-277.0681267580549
0.1114608347083415,-174.8688471700786
0.09989762718992634,-167.0302343763654
0.003654579652426662,-9.805860415473035
0.4355562640884221,-609.1133129354499
0.03670043461668954,-71.41390229833662
0.1079206490607259,-179.9281629786142
0.7973251947152771,-868.7724244316081
1.15504325649698,-1080.520182952811
0.4169244983885783,-514.8865034734671
0.7121144220641569,-780.9603507455716
0.3311698696080021,-442.7177526374462
0.547001760070169,-659.0329879383573
1.508426891946867e-16,-1.386294361119894
0.003655083782174869,-10.82909279165659
0.0109731130813377,-23.94645447883843
0.3562118634645517,-497.5720398796167
0.2186742984329698,-325.479540578134
0.217275850041392,-338.7564543764254
0.01831952920880761,-41.97150083301557
0.7889015087609926,-82.43611734470258
1.322760034617284,-1246.956634397834
0.7320678596565686,-867.0834317229589
0.3215145853435271,-405.0956051058263
0.3675650905488712,-488.033227521028
0.0219549934778595,-47.32127274442917
0.1118779609904431,-184.260313526631
0.003653176013359999,-9.806244431460954
0.111050776030181,-189.5644682561706
1.508426891946867e-16,-1.386294361119894
0.2904028280447065,-425.388543969975
0.1157324242132869,-188.2121791482385
0.02568269668388017,-52.85051191303708
0.3142692290466585,-433.7834574667171
0.7794586298829198,-877.2351569300026
